qid	docid	in_dense	in_bm25	dense_rank	bm25_rank
Q-0057	CASE-700946	1	0	25	0
Q-0057	CASE-700766	1	1	27	29
Q-0057	CASE-701123	1	0	28	0
Q-0057	CASE-700602	1	1	29	39
Q-0057	CASE-700769	1	1	30	31
Q-0057	CASE-701091	1	0	31	0
Q-0057	CASE-700561	1	0	32	0
Q-0057	CASE-700638	1	0	33	0
Q-0057	CASE-701046	1	0	35	0
Q-0057	CASE-500211	1	0	36	0
Q-0057	CASE-500408	1	0	37	0
Q-0057	CASE-701332	1	0	38	0
Q-0057	CASE-700576	1	0	40	0
Q-0057	CASE-700674	1	0	41	0
Q-0057	CASE-501119	1	0	42	0
Q-0057	CASE-700919	1	0	43	0
Q-0057	CASE-500659	1	1	44	48
Q-0057	CASE-500174	1	0	45	0
Q-0057	CASE-700457	1	0	46	0
Q-0057	CASE-700411	1	0	47	0
Q-0057	CASE-700724	1	0	48	0
Q-0057	CASE-501387	1	1	49	23
Q-0057	CASE-500861	1	0	50	0
Q-0057	CASE-700853	0	1	0	21
Q-0057	CASE-701219	0	1	0	22
Q-0057	CASE-700964	0	1	0	24
Q-0057	CASE-700523	0	1	0	28
Q-0057	CASE-501064	0	1	0	30
Q-0057	CASE-700723	0	1	0	32
Q-0057	CASE-701182	0	1	0	33
Q-0057	CASE-700823	0	1	0	34
Q-0057	CASE-701306	0	1	0	35
Q-0057	CASE-500414	0	1	0	36
Q-0057	CASE-700733	0	1	0	38
Q-0057	CASE-701136	0	1	0	40
Q-0057	CASE-700797	0	1	0	41
Q-0057	CASE-700308	0	1	0	42
Q-0057	CASE-701157	0	1	0	43
Q-0057	CASE-700564	0	1	0	44
Q-0057	CASE-700535	0	1	0	45
Q-0057	CASE-700616	0	1	0	46
Q-0057	CASE-500963	0	1	0	49
Q-0057	CASE-700544	0	1	0	50
Q-0058	CASE-700242	1	0	21	0
Q-0058	CASE-700345	1	0	22	0
Q-0058	CASE-700024	1	0	24	0
Q-0058	CASE-700301	1	1	26	37
Q-0058	CASE-300069	1	0	27	0
Q-0058	CASE-700294	1	0	28	0
Q-0058	CASE-301190	1	0	29	0
Q-0058	CASE-301364	1	0	30	0
Q-0058	CASE-700346	1	0	31	0
Q-0058	CASE-700005	1	0	32	0
Q-0058	CASE-301989	1	0	33	0
Q-0058	CASE-301605	1	0	35	0
Q-0058	CASE-700353	1	0	36	0
Q-0058	CASE-700001	1	0	37	0
Q-0058	CASE-700026	1	0	38	0
Q-0058	CASE-301648	1	0	39	0
Q-0058	CASE-300418	1	0	41	0
Q-0058	CASE-301869	1	0	42	0
Q-0058	CASE-301862	1	0	43	0
Q-0058	CASE-700027	1	0	44	0
Q-0058	CASE-301468	1	0	45	0
Q-0058	CASE-300571	1	0	46	0
Q-0058	CASE-300956	1	0	47	0
Q-0058	CASE-700279	1	0	48	0
Q-0058	CASE-700340	1	1	49	36
Q-0058	CASE-300276	1	0	50	0
Q-0058	CASE-700254	0	1	0	21
Q-0058	CASE-80130	0	1	0	22
Q-0058	CASE-70106	0	1	0	23
Q-0058	CASE-700306	0	1	0	24
Q-0058	CASE-700305	0	1	0	25
Q-0058	CASE-800349	0	1	0	26
Q-0058	CASE-80410	0	1	0	27
Q-0058	CASE-800338	0	1	0	28
Q-0058	CASE-301513	0	1	0	29
Q-0058	CASE-800565	0	1	0	30
Q-0058	CASE-800305	0	1	0	32
Q-0058	CASE-700247	0	1	0	34
Q-0058	CASE-80144	0	1	0	35
Q-0058	CASE-700339	0	1	0	38
Q-0058	CASE-800061	0	1	0	39
Q-0058	CASE-700303	0	1	0	40
Q-0058	CASE-002089	0	1	0	42
Q-0058	CASE-80249	0	1	0	43
Q-0058	CASE-700194	0	1	0	45
Q-0058	CASE-700338	0	1	0	46
Q-0058	CASE-80322	0	1	0	47
Q-0058	CASE-700135	0	1	0	48
Q-0058	CASE-700196	0	1	0	49
Q-0059	CASE-500542	1	1	21	35
Q-0059	CASE-701020	1	0	22	0
Q-0059	CASE-500086	1	0	24	0
Q-0059	CASE-700704	1	0	25	0
Q-0059	CASE-701143	1	1	26	26
Q-0059	CASE-700784	1	0	27	0
Q-0059	CASE-700403	1	0	28	0
Q-0059	CASE-700815	1	0	29	0
Q-0059	CASE-701061	1	0	30	0
Q-0059	CASE-700385	1	0	32	0
Q-0059	CASE-700191	1	0	33	0
Q-0059	CASE-700782	1	0	34	0
Q-0059	CASE-500073	1	0	36	0
Q-0059	CASE-701017	1	0	37	0
Q-0059	CASE-701146	1	0	38	0
Q-0059	CASE-700604	1	0	39	0
Q-0059	CASE-700529	1	1	40	44
Q-0059	CASE-701255	1	0	42	0
Q-0059	CASE-701299	1	0	44	0
Q-0059	CASE-700367	1	1	45	32
Q-0059	CASE-701286	1	1	46	40
Q-0059	CASE-701130	1	0	47	0
Q-0059	CASE-700215	1	0	48	0
Q-0059	CASE-700359	1	1	49	34
Q-0059	CASE-701112	1	0	50	0
Q-0059	CASE-700571	0	1	0	21
Q-0059	CASE-501045	0	1	0	22
Q-0059	CASE-501121	0	1	0	23
Q-0059	CASE-701245	0	1	0	24
Q-0059	CASE-000061	0	1	0	27
Q-0059	CASE-700475	0	1	0	28
Q-0059	CASE-800696	0	1	0	29
Q-0059	CASE-700057	0	1	0	30
Q-0059	CASE-701055	0	1	0	33
Q-0059	CASE-500739	0	1	0	36
Q-0059	CASE-700540	0	1	0	37
Q-0059	CASE-301934	0	1	0	38
Q-0059	CASE-800058	0	1	0	39
Q-0059	CASE-700836	0	1	0	42
Q-0059	CASE-700410	0	1	0	43
Q-0059	CASE-500742	0	1	0	45
Q-0059	CASE-301929	0	1	0	48
Q-0059	CASE-500955	0	1	0	49
Q-0059	CASE-700373	0	1	0	50
Q-0060	CASE-500921	1	0	22	0
Q-0060	CASE-700227	1	0	23	0
Q-0060	CASE-501145	1	0	24	0
Q-0060	CASE-700274	1	0	25	0
Q-0060	CASE-301979	1	0	26	0
Q-0060	CASE-700263	1	0	27	0
Q-0060	CASE-700259	1	1	28	23
Q-0060	CASE-301155	1	0	29	0
Q-0060	CASE-700262	1	0	30	0
Q-0060	CASE-300388	1	0	31	0
Q-0060	CASE-500242	1	0	32	0
Q-0060	CASE-301402	1	0	33	0
Q-0060	CASE-700283	1	1	34	48
Q-0060	CASE-700269	1	0	35	0
Q-0060	CASE-301967	1	0	36	0
Q-0060	CASE-300197	1	0	37	0
Q-0060	CASE-700214	1	0	38	0
Q-0060	CASE-300011	1	0	39	0
Q-0060	CASE-700015	1	0	40	0
Q-0060	CASE-700265	1	0	41	0
Q-0060	CASE-700294	1	0	42	0
Q-0060	CASE-700255	1	0	43	0
Q-0060	CASE-300579	1	0	44	0
Q-0060	CASE-700089	1	0	45	0
Q-0060	CASE-700217	1	0	46	0
Q-0060	CASE-700342	1	0	47	0
Q-0060	CASE-700096	1	0	48	0
Q-0060	CASE-301258	1	0	49	0
Q-0060	CASE-700152	1	0	50	0
Q-0060	CASE-301788	0	1	0	21
Q-0060	CASE-301712	0	1	0	22
Q-0060	CASE-500865	0	1	0	24
Q-0060	CASE-700271	0	1	0	25
Q-0060	CASE-800030	0	1	0	26
Q-0060	CASE-700059	0	1	0	27
Q-0060	CASE-300038	0	1	0	28
Q-0060	CASE-301473	0	1	0	29
Q-0060	CASE-300990	0	1	0	30
Q-0060	CASE-300201	0	1	0	32
Q-0060	CASE-300875	0	1	0	33
Q-0060	CASE-300450	0	1	0	34
Q-0060	CASE-302126	0	1	0	35
Q-0060	CASE-700331	0	1	0	36
Q-0060	CASE-301697	0	1	0	37
Q-0060	CASE-500413	0	1	0	38
Q-0060	CASE-700025	0	1	0	39
Q-0060	CASE-000171	0	1	0	40
Q-0060	CASE-001269	0	1	0	41
Q-0060	CASE-300751	0	1	0	42
Q-0060	CASE-300811	0	1	0	43
Q-0060	CASE-501268	0	1	0	44
Q-0060	CASE-300224	0	1	0	45
Q-0060	CASE-300447	0	1	0	46
Q-0060	CASE-300323	0	1	0	47
Q-0060	CASE-700100	0	1	0	49
Q-0061	CASE-700433	1	0	21	0
Q-0061	CASE-700968	1	0	22	0
Q-0061	CASE-701081	1	0	23	0
Q-0061	CASE-701125	1	0	24	0
Q-0061	CASE-700901	1	0	25	0
Q-0061	CASE-700532	1	1	26	41
Q-0061	CASE-700688	1	0	27	0
Q-0061	CASE-701135	1	0	28	0
Q-0061	CASE-700493	1	0	29	0
Q-0061	CASE-700053	1	0	30	0
Q-0061	CASE-700564	1	0	31	0
Q-0061	CASE-700560	1	0	32	0
Q-0061	CASE-700761	1	0	33	0
Q-0061	CASE-500862	1	0	34	0
Q-0061	CASE-700445	1	0	35	0
Q-0061	CASE-701191	1	0	36	0
Q-0061	CASE-701327	1	0	37	0
Q-0061	CASE-700539	1	0	38	0
Q-0061	CASE-701127	1	0	39	0
Q-0061	CASE-700853	1	0	40	0
Q-0061	CASE-700434	1	0	41	0
Q-0061	CASE-701004	1	0	42	0
Q-0061	CASE-500977	1	0	43	0
Q-0061	CASE-701068	1	0	44	0
Q-0061	CASE-701267	1	1	45	22
Q-0061	CASE-501053	1	0	46	0
Q-0061	CASE-700921	1	0	47	0
Q-0061	CASE-701332	1	0	50	0
Q-0061	CASE-000630	0	1	0	21
Q-0061	CASE-701311	0	1	0	23
Q-0061	CASE-700498	0	1	0	26
Q-0061	CASE-302057	0	1	0	27
Q-0061	CASE-700723	0	1	0	28
Q-0061	CASE-700496	0	1	0	29
Q-0061	CASE-700958	0	1	0	30
Q-0061	CASE-700629	0	1	0	31
Q-0061	CASE-301884	0	1	0	32
Q-0061	CASE-701179	0	1	0	33
Q-0061	CASE-700933	0	1	0	34
Q-0061	CASE-700621	0	1	0	35
Q-0061	CASE-700690	0	1	0	36
Q-0061	CASE-500241	0	1	0	37
Q-0061	CASE-700414	0	1	0	38
Q-0061	CASE-700380	0	1	0	40
Q-0061	CASE-000588	0	1	0	42
Q-0061	CASE-701080	0	1	0	43
Q-0061	CASE-700401	0	1	0	44
Q-0061	CASE-500575	0	1	0	45
Q-0061	CASE-302031	0	1	0	46
Q-0061	CASE-700923	0	1	0	47
Q-0061	CASE-700877	0	1	0	48
Q-0061	CASE-700118	0	1	0	49
Q-0061	CASE-700987	0	1	0	50
Q-0062	CASE-001922	1	0	21	0
Q-0062	CASE-002285	1	0	22	0
Q-0062	CASE-001776	1	0	25	0
Q-0062	CASE-600238	1	0	26	0
Q-0062	CASE-001864	1	0	27	0
Q-0062	CASE-002202	1	0	28	0
Q-0062	CASE-002115	1	0	29	0
Q-0062	CASE-002282	1	0	30	0
Q-0062	CASE-002339	1	0	31	0
Q-0062	CASE-001735	1	1	32	46
Q-0062	CASE-002240	1	0	33	0
Q-0062	CASE-002108	1	0	34	0
Q-0062	CASE-001661	1	0	36	0
Q-0062	CASE-001725	1	0	37	0
Q-0062	CASE-800331	1	0	38	0
Q-0062	CASE-001936	1	0	40	0
Q-0062	CASE-001717	1	1	43	43
Q-0062	CASE-001511	1	0	44	0
Q-0062	CASE-001491	1	0	45	0
Q-0062	CASE-001519	1	0	46	0
Q-0062	CASE-001839	1	0	47	0
Q-0062	CASE-002462	1	0	48	0
Q-0062	CASE-001628	1	0	49	0
Q-0062	CASE-002066	1	0	50	0
Q-0062	CASE-002332	0	1	0	21
Q-0062	CASE-001551	0	1	0	23
Q-0062	CASE-001477	0	1	0	25
Q-0062	CASE-001901	0	1	0	26
Q-0062	CASE-002223	0	1	0	28
Q-0062	CASE-002216	0	1	0	30
Q-0062	CASE-002149	0	1	0	32
Q-0062	CASE-000021	0	1	0	33
Q-0062	CASE-000204	0	1	0	34
Q-0062	CASE-000290	0	1	0	35
Q-0062	CASE-700552	0	1	0	36
Q-0062	CASE-001320	0	1	0	37
Q-0062	CASE-000504	0	1	0	38
Q-0062	CASE-001087	0	1	0	39
Q-0062	CASE-001798	0	1	0	40
Q-0062	CASE-001541	0	1	0	41
Q-0062	CASE-002407	0	1	0	44
Q-0062	CASE-000655	0	1	0	45
Q-0062	CASE-000275	0	1	0	48
Q-0062	CASE-600035	0	1	0	49
Q-0063	CASE-002314	1	0	21	0
Q-0063	CASE-001899	1	1	22	37
Q-0063	CASE-002441	1	0	23	0
Q-0063	CASE-002340	1	1	24	35
Q-0063	CASE-002232	1	0	25	0
Q-0063	CASE-001943	1	0	26	0
Q-0063	CASE-001710	1	0	28	0
Q-0063	CASE-001637	1	1	30	26
Q-0063	CASE-001758	1	0	31	0
Q-0063	CASE-001928	1	0	32	0
Q-0063	CASE-002127	1	0	33	0
Q-0063	CASE-001706	1	0	34	0
Q-0063	CASE-002384	1	0	36	0
Q-0063	CASE-001702	1	0	37	0
Q-0063	CASE-001503	1	0	38	0
Q-0063	CASE-001654	1	0	39	0
Q-0063	CASE-002140	1	1	40	36
Q-0063	CASE-001755	1	0	41	0
Q-0063	CASE-001555	1	0	42	0
Q-0063	CASE-001913	1	0	43	0
Q-0063	CASE-001826	1	0	45	0
Q-0063	CASE-001934	1	0	47	0
Q-0063	CASE-001716	1	0	48	0
Q-0063	CASE-001845	1	1	49	46
Q-0063	CASE-001480	1	0	50	0
Q-0063	CASE-001882	0	1	0	22
Q-0063	CASE-001906	0	1	0	23
Q-0063	CASE-20049	0	1	0	25
Q-0063	CASE-001499	0	1	0	27
Q-0063	CASE-001794	0	1	0	29
Q-0063	CASE-002249	0	1	0	31
Q-0063	CASE-001792	0	1	0	32
Q-0063	CASE-002320	0	1	0	33
Q-0063	CASE-800742	0	1	0	34
Q-0063	CASE-300501	0	1	0	38
Q-0063	CASE-002164	0	1	0	39
Q-0063	CASE-300132	0	1	0	40
Q-0063	CASE-001855	0	1	0	41
Q-0063	CASE-000015	0	1	0	42
Q-0063	CASE-300674	0	1	0	43
Q-0063	CASE-001938	0	1	0	44
Q-0063	CASE-300522	0	1	0	45
Q-0063	CASE-701120	0	1	0	47
Q-0063	CASE-001905	0	1	0	49
Q-0063	CASE-001767	0	1	0	50
Q-0064	CASE-001519	1	0	21	0
Q-0064	CASE-001612	1	0	22	0
Q-0064	CASE-002265	1	0	23	0
Q-0064	CASE-002129	1	0	25	0
Q-0064	CASE-001737	1	0	26	0
Q-0064	CASE-001513	1	0	28	0
Q-0064	CASE-001649	1	0	29	0
Q-0064	CASE-001828	1	0	30	0
Q-0064	CASE-002504	1	0	31	0
Q-0064	CASE-002104	1	1	32	26
Q-0064	CASE-001813	1	1	33	46
Q-0064	CASE-001725	1	1	34	39
Q-0064	CASE-002218	1	0	35	0
Q-0064	CASE-002167	1	0	36	0
Q-0064	CASE-002130	1	0	37	0
Q-0064	CASE-002212	1	0	38	0
Q-0064	CASE-001776	1	0	39	0
Q-0064	CASE-002113	1	0	41	0
Q-0064	CASE-002261	1	0	42	0
Q-0064	CASE-002187	1	0	44	0
Q-0064	CASE-001500	1	0	45	0
Q-0064	CASE-001894	1	0	46	0
Q-0064	CASE-001701	1	0	47	0
Q-0064	CASE-002177	1	0	48	0
Q-0064	CASE-001744	1	0	49	0
Q-0064	CASE-001835	1	0	50	0
Q-0064	CASE-001760	0	1	0	21
Q-0064	CASE-000433	0	1	0	23
Q-0064	CASE-002110	0	1	0	24
Q-0064	CASE-001690	0	1	0	25
Q-0064	CASE-001942	0	1	0	27
Q-0064	CASE-002409	0	1	0	28
Q-0064	CASE-002068	0	1	0	29
Q-0064	CASE-002228	0	1	0	31
Q-0064	CASE-001952	0	1	0	32
Q-0064	CASE-001528	0	1	0	34
Q-0064	CASE-001944	0	1	0	35
Q-0064	CASE-001945	0	1	0	36
Q-0064	CASE-001762	0	1	0	37
Q-0064	CASE-001895	0	1	0	38
Q-0064	CASE-001803	0	1	0	40
Q-0064	CASE-800635	0	1	0	41
Q-0064	CASE-002308	0	1	0	42
Q-0064	CASE-001648	0	1	0	43
Q-0064	CASE-002116	0	1	0	44
Q-0064	CASE-001929	0	1	0	45
Q-0064	CASE-002163	0	1	0	47
Q-0064	CASE-002296	0	1	0	48
Q-0064	CASE-002379	0	1	0	49
Q-0064	CASE-001595	0	1	0	50
Q-0065	CASE-001832	1	1	21	50
Q-0065	CASE-002071	1	0	22	0
Q-0065	CASE-001673	1	1	23	33
Q-0065	CASE-001549	1	1	24	22
Q-0065	CASE-002494	1	0	26	0
Q-0065	CASE-001738	1	0	27	0
Q-0065	CASE-002499	1	0	29	0
Q-0065	CASE-001538	1	0	30	0
Q-0065	CASE-002356	1	0	31	0
Q-0065	CASE-001951	1	1	34	35
Q-0065	CASE-002102	1	0	35	0
Q-0065	CASE-002324	1	1	36	30
Q-0065	CASE-001621	1	1	38	34
Q-0065	CASE-002090	1	1	39	49
Q-0065	CASE-001657	1	0	41	0
Q-0065	CASE-001898	1	1	42	38
Q-0065	CASE-002452	1	0	43	0
Q-0065	CASE-002298	1	0	45	0
Q-0065	CASE-001589	1	0	47	0
Q-0065	CASE-001886	1	1	48	21
Q-0065	CASE-002181	1	0	49	0
Q-0065	CASE-001941	0	1	0	23
Q-0065	CASE-001742	0	1	0	27
Q-0065	CASE-002275	0	1	0	28
Q-0065	CASE-001721	0	1	0	29
Q-0065	CASE-001917	0	1	0	32
Q-0065	CASE-001759	0	1	0	37
Q-0065	CASE-002192	0	1	0	39
Q-0065	CASE-001808	0	1	0	40
Q-0065	CASE-002306	0	1	0	41
Q-0065	CASE-001848	0	1	0	43
Q-0065	CASE-001618	0	1	0	44
Q-0065	CASE-001867	0	1	0	45
Q-0065	CASE-001576	0	1	0	47
Q-0065	CASE-001794	0	1	0	48
Q-0066	CASE-001504	1	0	21	0
Q-0066	CASE-002052	1	1	24	46
Q-0066	CASE-002474	1	0	25	0
Q-0066	CASE-002486	1	0	26	0
Q-0066	CASE-002092	1	0	27	0
Q-0066	CASE-001508	1	0	29	0
Q-0066	CASE-001722	1	0	31	0
Q-0066	CASE-002382	1	0	32	0
Q-0066	CASE-001682	1	0	33	0
Q-0066	CASE-001510	1	0	34	0
Q-0066	CASE-001936	1	0	35	0
Q-0066	CASE-002466	1	0	36	0
Q-0066	CASE-002167	1	0	37	0
Q-0066	CASE-001621	1	0	39	0
Q-0066	CASE-001572	1	0	40	0
Q-0066	CASE-001902	1	0	41	0
Q-0066	CASE-002444	1	0	42	0
Q-0066	CASE-002465	1	1	43	28
Q-0066	CASE-001923	1	0	45	0
Q-0066	CASE-002252	1	0	46	0
Q-0066	CASE-002224	1	0	47	0
Q-0066	CASE-002310	1	0	48	0
Q-0066	CASE-002473	1	1	49	44
Q-0066	CASE-002101	1	0	50	0
Q-0066	CASE-002458	0	1	0	21
Q-0066	CASE-002350	0	1	0	22
Q-0066	CASE-001737	0	1	0	23
Q-0066	CASE-001725	0	1	0	24
Q-0066	CASE-002470	0	1	0	25
Q-0066	CASE-001719	0	1	0	29
Q-0066	CASE-001817	0	1	0	30
Q-0066	CASE-002478	0	1	0	31
Q-0066	CASE-001917	0	1	0	32
Q-0066	CASE-001667	0	1	0	33
Q-0066	CASE-001935	0	1	0	34
Q-0066	CASE-002482	0	1	0	35
Q-0066	CASE-002449	0	1	0	36
Q-0066	CASE-001829	0	1	0	38
Q-0066	CASE-001511	0	1	0	39
Q-0066	CASE-002339	0	1	0	40
Q-0066	CASE-001514	0	1	0	41
Q-0066	CASE-001642	0	1	0	42
Q-0066	CASE-001623	0	1	0	43
Q-0066	CASE-001821	0	1	0	45
Q-0066	CASE-002343	0	1	0	47
Q-0066	CASE-001672	0	1	0	48
Q-0066	CASE-002242	0	1	0	49
Q-0066	CASE-001848	0	1	0	50
Q-0067	CASE-002178	1	1	21	42
Q-0067	CASE-002333	1	0	22	0
Q-0067	CASE-001643	1	0	23	0
Q-0067	CASE-001886	1	1	24	40
Q-0067	CASE-002117	1	1	25	33
Q-0067	CASE-001748	1	0	27	0
Q-0067	CASE-002376	1	0	28	0
Q-0067	CASE-001542	1	0	29	0
Q-0067	CASE-002231	1	1	30	21
Q-0067	CASE-001556	1	0	31	0
Q-0067	CASE-001540	1	1	32	48
Q-0067	CASE-002093	1	0	33	0
Q-0067	CASE-001893	1	1	34	49
Q-0067	CASE-002090	1	1	35	27
Q-0067	CASE-002324	1	0	36	0
Q-0067	CASE-002140	1	0	37	0
Q-0067	CASE-001865	1	0	38	0
Q-0067	CASE-001548	1	0	39	0
Q-0067	CASE-000426	1	1	40	44
Q-0067	CASE-002127	1	0	41	0
Q-0067	CASE-002176	1	0	42	0
Q-0067	CASE-002356	1	1	43	47
Q-0067	CASE-001821	1	0	44	0
Q-0067	CASE-001621	1	0	45	0
Q-0067	CASE-002172	1	0	46	0
Q-0067	CASE-001689	1	0	47	0
Q-0067	CASE-001832	1	0	48	0
Q-0067	CASE-002288	1	0	49	0
Q-0067	CASE-001485	1	1	50	36
Q-0067	CASE-001711	0	1	0	22
Q-0067	CASE-800667	0	1	0	23
Q-0067	CASE-001852	0	1	0	25
Q-0067	CASE-002072	0	1	0	26
Q-0067	CASE-30021	0	1	0	30
Q-0067	CASE-001477	0	1	0	32
Q-0067	CASE-600031	0	1	0	34
Q-0067	CASE-002435	0	1	0	35
Q-0067	CASE-001969	0	1	0	37
Q-0067	CASE-002192	0	1	0	38
Q-0067	CASE-001565	0	1	0	39
Q-0067	CASE-001554	0	1	0	41
Q-0067	CASE-001446	0	1	0	43
Q-0067	CASE-001354	0	1	0	45
Q-0067	CASE-001765	0	1	0	46
Q-0067	CASE-002443	0	1	0	50
Q-0068	CASE-001542	1	0	21	0
Q-0068	CASE-002489	1	0	22	0
Q-0068	CASE-001590	1	1	23	36
Q-0068	CASE-001817	1	1	24	37
Q-0068	CASE-002283	1	1	25	31
Q-0068	CASE-002273	1	0	26	0
Q-0068	CASE-001770	1	1	27	32
Q-0068	CASE-002203	1	0	28	0
Q-0068	CASE-002071	1	0	29	0
Q-0068	CASE-001897	1	0	30	0
Q-0068	CASE-002258	1	0	31	0
Q-0068	CASE-001736	1	0	34	0
Q-0068	CASE-001914	1	0	36	0
Q-0068	CASE-001606	1	0	37	0
Q-0068	CASE-001867	1	1	38	21
Q-0068	CASE-002216	1	0	39	0
Q-0068	CASE-001902	1	1	40	42
Q-0068	CASE-002393	1	0	41	0
Q-0068	CASE-002282	1	0	42	0
Q-0068	CASE-001564	1	0	43	0
Q-0068	CASE-002255	1	0	44	0
Q-0068	CASE-001507	1	0	45	0
Q-0068	CASE-001893	1	0	46	0
Q-0068	CASE-001537	1	0	47	0
Q-0068	CASE-001663	1	0	48	0
Q-0068	CASE-001647	1	0	49	0
Q-0068	CASE-001659	1	1	50	47
Q-0068	CASE-001896	0	1	0	22
Q-0068	CASE-002341	0	1	0	23
Q-0068	CASE-002233	0	1	0	24
Q-0068	CASE-000020	0	1	0	27
Q-0068	CASE-001712	0	1	0	28
Q-0068	CASE-001981	0	1	0	29
Q-0068	CASE-001831	0	1	0	30
Q-0068	CASE-001892	0	1	0	33
Q-0068	CASE-700317	0	1	0	34
Q-0068	CASE-001513	0	1	0	35
Q-0068	CASE-001835	0	1	0	38
Q-0068	CASE-001692	0	1	0	39
Q-0068	CASE-001607	0	1	0	40
Q-0068	CASE-001550	0	1	0	41
Q-0068	CASE-002234	0	1	0	43
Q-0068	CASE-001900	0	1	0	44
Q-0068	CASE-001767	0	1	0	45
Q-0068	CASE-001655	0	1	0	46
Q-0068	CASE-001666	0	1	0	48
Q-0068	CASE-001636	0	1	0	49
Q-0068	CASE-001631	0	1	0	50
Q-0069	CASE-002130	1	0	23	0
Q-0069	CASE-002293	1	0	25	0
Q-0069	CASE-002167	1	1	27	34
Q-0069	CASE-002197	1	0	28	0
Q-0069	CASE-001869	1	0	29	0
Q-0069	CASE-002280	1	0	30	0
Q-0069	CASE-002461	1	0	31	0
Q-0069	CASE-002326	1	0	33	0
Q-0069	CASE-002393	1	0	34	0
Q-0069	CASE-002129	1	1	37	30
Q-0069	CASE-001651	1	0	38	0
Q-0069	CASE-001476	1	0	39	0
Q-0069	CASE-001645	1	0	40	0
Q-0069	CASE-002327	1	0	41	0
Q-0069	CASE-001608	1	0	43	0
Q-0069	CASE-002314	1	0	44	0
Q-0069	CASE-002216	1	0	45	0
Q-0069	CASE-001618	1	0	47	0
Q-0069	CASE-001526	1	0	48	0
Q-0069	CASE-001804	0	1	0	21
Q-0069	CASE-002402	0	1	0	22
Q-0069	CASE-002162	0	1	0	24
Q-0069	CASE-002398	0	1	0	25
Q-0069	CASE-002350	0	1	0	26
Q-0069	CASE-001606	0	1	0	27
Q-0069	CASE-001649	0	1	0	28
Q-0069	CASE-002467	0	1	0	29
Q-0069	CASE-002066	0	1	0	32
Q-0069	CASE-002229	0	1	0	33
Q-0069	CASE-002166	0	1	0	36
Q-0069	CASE-001669	0	1	0	37
Q-0069	CASE-001904	0	1	0	38
Q-0069	CASE-001981	0	1	0	39
Q-0069	CASE-002325	0	1	0	40
Q-0069	CASE-002244	0	1	0	41
Q-0069	CASE-002185	0	1	0	43
Q-0069	CASE-002124	0	1	0	44
Q-0069	CASE-001828	0	1	0	45
Q-0069	CASE-001824	0	1	0	46
Q-0069	CASE-002285	0	1	0	48
Q-0069	CASE-001676	0	1	0	49
Q-0069	CASE-001940	0	1	0	50
Q-0070	CASE-001838	1	0	22	0
Q-0070	CASE-001622	1	0	23	0
Q-0070	CASE-002408	1	1	26	31
Q-0070	CASE-002405	1	1	27	28
Q-0070	CASE-002372	1	0	28	0
Q-0070	CASE-002407	1	1	30	21
Q-0070	CASE-002260	1	0	31	0
Q-0070	CASE-002483	1	0	32	0
Q-0070	CASE-001638	1	0	33	0
Q-0070	CASE-002383	1	1	34	30
Q-0070	CASE-002248	1	1	35	34
Q-0070	CASE-001853	1	0	36	0
Q-0070	CASE-001683	1	1	37	47
Q-0070	CASE-002128	1	0	38	0
Q-0070	CASE-001641	1	0	39	0
Q-0070	CASE-001873	1	1	40	25
Q-0070	CASE-001593	1	0	42	0
Q-0070	CASE-002191	1	0	43	0
Q-0070	CASE-001818	1	0	44	0
Q-0070	CASE-002387	1	1	45	43
Q-0070	CASE-001620	1	0	46	0
Q-0070	CASE-002355	1	0	48	0
Q-0070	CASE-001784	1	0	49	0
Q-0070	CASE-002113	0	1	0	22
Q-0070	CASE-001701	0	1	0	23
Q-0070	CASE-000014	0	1	0	24
Q-0070	CASE-002209	0	1	0	27
Q-0070	CASE-001506	0	1	0	35
Q-0070	CASE-001874	0	1	0	38
Q-0070	CASE-002463	0	1	0	40
Q-0070	CASE-002261	0	1	0	41
Q-0070	CASE-002508	0	1	0	42
Q-0070	CASE-001770	0	1	0	44
Q-0070	CASE-002077	0	1	0	45
Q-0070	CASE-001688	0	1	0	46
Q-0070	CASE-002492	0	1	0	48
Q-0070	CASE-001596	0	1	0	49
Q-0071	CASE-001592	1	0	21	0
Q-0071	CASE-002242	1	1	22	25
Q-0071	CASE-002353	1	0	23	0
Q-0071	CASE-001646	1	0	24	0
Q-0071	CASE-001530	1	0	26	0
Q-0071	CASE-001583	1	0	27	0
Q-0071	CASE-001958	1	0	28	0
Q-0071	CASE-002187	1	0	29	0
Q-0071	CASE-002218	1	0	30	0
Q-0071	CASE-000012	1	0	31	0
Q-0071	CASE-001606	1	0	32	0
Q-0071	CASE-001585	1	1	33	42
Q-0071	CASE-001666	1	0	34	0
Q-0071	CASE-001898	1	0	35	0
Q-0071	CASE-002221	1	0	36	0
Q-0071	CASE-002446	1	0	37	0
Q-0071	CASE-001818	1	0	39	0
Q-0071	CASE-001497	1	0	41	0
Q-0071	CASE-001789	1	0	43	0
Q-0071	CASE-001569	1	0	44	0
Q-0071	CASE-002140	1	0	45	0
Q-0071	CASE-600217	1	0	46	0
Q-0071	CASE-002320	1	1	47	34
Q-0071	CASE-001088	1	1	48	45
Q-0071	CASE-001587	1	0	49	0
Q-0071	CASE-001563	1	0	50	0
Q-0071	CASE-001697	0	1	0	21
